Type,Keyword,Original,Goal,Targets,HigherLevel,TargetLevel,NonHumanSubject,GoalTopic
Challenge,financial market regulation,[regulation] x [global financial markets],10,10_5,1,1,,inequality
Challenge,global financial markets,[regulation] x [global financial markets],10,10_5,1,1,,inequality
Challenge,financial regulation,[regulation] x [global financial markets],10,10_5,2,1,,inequality
Challenge,finance,[regulation] x [global financial markets],10,10_5,3,1,,inequality
Challenge,regulation,[regulation] x [global financial markets],10,10_5,3,1,,inequality
Challenge,markets,[regulation] x [global financial markets],10,10_5,3,1,,inequality
Challenge,financial markets,[regulation] x [global financial markets],10,10_5,2,1,,inequality
Challenge,global financial market monitoring,[monitoring] x [global financial markets],10,10_5,,1,,inequality
Challenge,financial market monitoring,[monitoring] x [global financial markets],10,10_5,1,1,,inequality
Challenge,global financial markets,[monitoring] x [global financial markets],10,10_5,1,1,,inequality
Challenge,financial monitoring,[monitoring] x [global financial markets],10,10_5,2,1,,inequality
Challenge,finance,[monitoring] x [global financial markets],10,10_5,3,1,,inequality
Challenge,monitoring,[monitoring] x [global financial markets],10,10_5,3,1,,inequality
Challenge,markets,[monitoring] x [global financial markets],10,10_5,3,1,,inequality
Challenge,financial markets,[monitoring] x [global financial markets],10,10_5,2,1,,inequality
Challenge,global financial institution regulation,[regulation] x [global financial] x [institutions],10,10_5,,1,,inequality
Challenge,financial institution regulation,[regulation] x [global financial] x [institutions],10,10_5,1,1,,inequality
Challenge,global financial institutions,[regulation] x [global financial] x [institutions],10,10_5,1,1,,inequality
Challenge,financial regulation,[regulation] x [global financial] x [institutions],10,10_5,2,1,,inequality
Challenge,finance,[regulation] x [global financial] x [institutions],10,10_5,3,1,,inequality
Challenge,regulation,[regulation] x [global financial] x [institutions],10,10_5,3,1,,inequality
Challenge,institutions,[regulation] x [global financial] x [institutions],10,10_5,3,1,,inequality
Challenge,financial institutions,[regulation] x [global financial] x [institutions],10,10_5,2,1,,inequality
Challenge,global financial institution monitoring,[monitoring] x [global financial] x [institutions],10,10_5,,1,,inequality
Challenge,financial institution monitoring,[monitoring] x [global financial] x [institutions],10,10_5,1,1,,inequality
Challenge,global financial institutions,[monitoring] x [global financial] x [institutions],10,10_5,1,1,,inequality
Challenge,financial monitoring,[monitoring] x [global financial] x [institutions],10,10_5,2,1,,inequality
Challenge,finance,[monitoring] x [global financial] x [institutions],10,10_5,3,1,,inequality
Challenge,monitoring,[monitoring] x [global financial] x [institutions],10,10_5,3,1,,inequality
Challenge,institutions,[monitoring] x [global financial] x [institutions],10,10_5,3,1,,inequality
Challenge,financial institutions,[monitoring] x [global financial] x [institutions],10,10_5,2,1,,inequality
Challenge,global financial market implementation,[implementation] x [regulations] x [global financial markets],10,10_5,,1,,inequality
Challenge,global financial markets regulation,[implementation] x [regulations] x [global financial markets],10,10_5,1,1,,inequality
Challenge,global financial markets,[implementation] x [regulations] x [global financial markets],10,10_5,2,1,,inequality
Challenge,financial markets,[implementation] x [regulations] x [global financial markets],10,10_5,2,1,,inequality
Challenge,markets,[implementation] x [regulations] x [global financial markets],10,10_5,3,1,,inequality
Challenge,finance,[implementation] x [regulations] x [global financial markets],10,10_5,3,1,,inequality
Challenge,regulation implementation,[implementation] x [regulations] x [global financial markets],10,10_5,2,1,,inequality
Challenge,regulation,[implementation] x [regulations] x [global financial markets],10,10_5,3,1,,inequality
Challenge,implementation,[implementation] x [regulations] x [global financial markets],10,10_5,3,1,,inequality
Challenge,global financial institution implementation,[implementation] x [regulations] x [global financial] x [institutions],10,10_5,,1,,inequality
Challenge,global financial institutions regulation,[implementation] x [regulations] x [global financial] x [institutions],10,10_5,1,1,,inequality
Challenge,global financial institutions,[implementation] x [regulations] x [global financial] x [institutions],10,10_5,2,1,,inequality
Challenge,financial institutions,[implementation] x [regulations] x [global financial] x [institutions],10,10_5,2,1,,inequality
Challenge,institutions,[implementation] x [regulations] x [global financial] x [institutions],10,10_5,3,1,,inequality
Challenge,finance,[implementation] x [regulations] x [global financial] x [institutions],10,10_5,3,1,,inequality
Challenge,regulation implementation,[implementation] x [regulations] x [global financial] x [institutions],10,10_5,2,1,,inequality
Challenge,regulation,[implementation] x [regulations] x [global financial] x [institutions],10,10_5,3,1,,inequality
Challenge,implementation,[implementation] x [regulations] x [global financial] x [institutions],10,10_5,3,1,,inequality
Challenge,developing country representation,[representation] x [developing countries],10,10_6,,1,,inequality
Challenge,representation,[representation] x [developing countries],10,10_6,1,1,,inequality
Challenge,developing countries,[representation] x [developing countries],10,10_6,1,1,,inequality
Challenge,inclusivity,[representation] x [developing countries],10,10_6,2,1,,inequality
Challenge,developing country voice,[voice] x [developing countries],10,10_6,,1,,inequality
Challenge,voice,[voice] x [developing countries],10,10_6,1,1,,inequality
Challenge,developing countries,[voice] x [developing countries],10,10_6,1,1,,inequality
Challenge,economic institution decision making,[decision making] x [global international economic] x [institutions],10,10_6,,1,,inequality
Challenge,economic institutions,[decision making] x [global international economic] x [institutions],10,10_6,1,1,,inequality
Challenge,institutions,[decision making] x [global international economic] x [institutions],10,10_6,2,1,,inequality
Challenge,economics,[decision making] x [global international economic] x [institutions],10,10_6,2,1,,inequality
Challenge,decision making,[decision making] x [global international economic] x [institutions],10,10_6,1,1,,inequality
Challenge,financial institution decision making,[decision making] x [global international] x [financial] x [institutions],10,10_6,,1,,inequality
Challenge,financial institutions,[decision making] x [global international] x [financial] x [institutions],10,10_6,1,1,,inequality
Challenge,institutions,[decision making] x [global international] x [financial] x [institutions],10,10_6,2,1,,inequality
Challenge,finance,[decision making] x [global international] x [financial] x [institutions],10,10_6,2,1,,inequality
Challenge,decision making,[decision making] x [global international] x [financial] x [institutions],10,10_6,1,1,,inequality
Challenge,effective institutions,[effective] x [institutions],10,10_6,,1,,inequality
Challenge,institutions,[effective] x [institutions],10,10_6,1,1,,inequality
Challenge,effectivity,[effective] x [institutions],10,10_6,1,1,,inequality
Challenge,credible institutions,[credible] x [institutions],10,10_6,,1,,inequality
Challenge,institutions,[credible] x [institutions],10,10_6,1,1,,inequality
Challenge,credibility,[credible] x [institutions],10,10_6,1,1,,inequality
Challenge,accountable institutions,[accountable] x [institutions],10,10_6,,1,,inequality
Challenge,institutions,[accountable] x [institutions],10,10_6,1,1,,inequality
Challenge,accountability,[accountable] x [institutions],10,10_6,1,1,,inequality
Challenge,legitimate institutions,[legitimate] x [institutions],10,10_6,,1,,inequality
Challenge,institutions,[legitimate] x [institutions],10,10_6,1,1,,inequality
Challenge,legitimacy,[legitimate] x [institutions],10,10_6,1,1,,inequality
Challenge,orderly migration,[orderly] x [migration],10,10_7,,1,,inequality
Challenge,migration,[orderly] x [migration],10,10_7,,1,,inequality
Challenge,safe migration,[safe] x [migration],10,10_7,,1,,inequality
Challenge,migration,[safe] x [migration],10,10_7,,1,,inequality
Challenge,regular migration,[regular] x [migration],10,10_7,,1,,inequality
Challenge,migration,[regular] x [migration],10,10_7,,1,,inequality
Challenge,responsible migration,[responsible] x [migration],10,10_7,,1,,inequality
Challenge,migration,[responsible] x [migration],10,10_7,,1,,inequality
Challenge,orderly mobility,[orderly] x [mobility],10,10_7,,1,,inequality
Challenge,mobility,[orderly] x [mobility],10,10_7,,1,,inequality
Challenge,safe mobility,[safe] x [mobility],10,10_7,,1,,inequality
Challenge,mobility,[safe] x [mobility],10,10_7,,1,,inequality
Challenge,regular mobility,[regular] x [mobility],10,10_7,,1,,inequality
Challenge,mobility,[regular] x [mobility],10,10_7,,1,,inequality
Challenge,responsible mobility,[responsible] x [mobility],10,10_7,,1,,inequality
Challenge,mobility,[responsible] x [mobility],10,10_7,,1,,inequality
Challenge,housing access,[access] x [housing],11,11_1,,1,,urban rural
Challenge,housing,[access] x [housing],11,11_1,1,1,,urban rural
Challenge,accessibility,[access] x [housing],11,11_1,1,1,,urban rural
Challenge,basic services accessibility,[access] x [basic services],11,11_1,,1,,urban rural
Challenge,basic services,[access] x [basic services],11,11_1,1,1,,urban rural
Challenge,accessibility,[access] x [basic services],11,11_1,1,1,,urban rural
Challenge,adequate housing,[adequate] x [housing],11,11_1,,1,,urban rural
Challenge,housing,[adequate] x [housing],11,11_1,1,1,,urban rural
Challenge,adequacy,[adequate] x [housing],11,11_1,1,1,,urban rural
Challenge,safe housing,[safe] x [housing],11,11_1,,1,,urban rural
Challenge,housing,[safe] x [housing],11,11_1,1,1,,urban rural
Challenge,safety,[safe] x [housing],11,11_1,1,1,,urban rural
Challenge,affordable housing,[affordable] x [housing],11,11_1,,1,,urban rural
Challenge,housing,[affordable] x [housing],11,11_1,1,1,,urban rural
Challenge,affordability,[affordable] x [housing],11,11_1,1,1,,urban rural
Challenge,adequate basic services,[adequate] x [basic services],11,11_1,,1,,urban rural
Challenge,basic services,[adequate] x [basic services],11,11_1,1,1,,urban rural
Challenge,adequacy,[adequate] x [basic services],11,11_1,1,1,,urban rural
Challenge,services,[adequate] x [basic services],11,11_1,2,1,,urban rural
Challenge,safe basic services,[safe] x [basic services],11,11_1,,1,,urban rural
Challenge,basic services,[safe] x [basic services],11,11_1,1,1,,urban rural
Challenge,safety,[safe] x [basic services],11,11_1,1,1,,urban rural
Challenge,services,[safe] x [basic services],11,11_1,2,1,,urban rural
Challenge,affordable basic services,[affordable] x [basic services],11,11_1,,1,,urban rural
Challenge,basic services,[affordable] x [basic services],11,11_1,1,1,,urban rural
Challenge,affordability,[affordable] x [basic services],11,11_1,1,1,,urban rural
Challenge,services,[affordable] x [basic services],11,11_1,2,1,,urban rural
Challenge,slum upgrade,upgrade slums,11,11_1,,1,,urban rural
Challenge,housing upgrade,upgrade slums,11,11_1,1,1,,urban rural
Challenge,slums,upgrade slums,11,11_1,1,1,,urban rural
Challenge,housing,upgrade slums,11,11_1,2,1,,urban rural
Challenge,road safety,road safety,11,11_2,,1,,urban rural
Challenge,roads,road safety,11,11_2,1,1,,urban rural
Challenge,safety,road safety,11,11_2,1,1,,urban rural
Challenge,infrastructure,road safety,11,11_2,2,1,,urban rural
Challenge,transport systems safety,[safe] x [transport systems],11,11_2,,1,,urban rural
Challenge,transport systems,[safe] x [transport systems],11,11_2,1,1,,urban rural
Challenge,safety,[safe] x [transport systems],11,11_2,1,1,,urban rural
Challenge,transport,[safe] x [transport systems],11,11_2,2,1,,urban rural
Challenge,transport systems affordability,[affordable] x [transport systems],11,11_2,,1,,urban rural
Challenge,transport systems,[affordable] x [transport systems],11,11_2,1,1,,urban rural
Challenge,affordability,[affordable] x [transport systems],11,11_2,1,1,,urban rural
Challenge,transport,[affordable] x [transport systems],11,11_2,2,1,,urban rural
Challenge,transport systems accessibility,[accessible] x [transport systems],11,11_2,,1,,urban rural
Challenge,transport systems,[accessible] x [transport systems],11,11_2,1,1,,urban rural
Challenge,accessibility,[accessible] x [transport systems],11,11_2,1,1,,urban rural
Challenge,transport,[accessible] x [transport systems],11,11_2,2,1,,urban rural
Challenge,transport systems sustainability,[sustainable] x [transport systems],11,11_2,,1,,urban rural
Challenge,transport systems,[sustainable] x [transport systems],11,11_2,1,1,,urban rural
Challenge,sustainability,[sustainable] x [transport systems],11,11_2,1,1,,urban rural
Challenge,transport,[sustainable] x [transport systems],11,11_2,2,1,,urban rural
Challenge,public transport expansion,[expanding] x [public transport],11,11_2,,1,,urban rural
Challenge,public transport,[expanding] x [public transport],11,11_2,1,1,,urban rural
Challenge,transport,[expanding] x [public transport],11,11_2,2,1,,urban rural
Challenge,transport system accessibility,[access to] x [transport systems],11,11_2,,1,,urban rural
Challenge,transport systems,[access to] x [transport systems],11,11_2,1,1,,urban rural
Challenge,transport,[access to] x [transport systems],11,11_2,2,1,,urban rural
Challenge,accessibility,[access to] x [transport systems],11,11_2,1,1,,urban rural
Challenge,inclusive urbanization,[inclusive] x [urbanization],11,11_3,,1,,urban rural
Challenge,urbanization,[inclusive] x [urbanization],11,11_3,1,1,,urban rural
Challenge,inclusivity,[inclusive] x [urbanization],11,11_3,1,1,,urban rural
